CO_UNIDADE;CO_CNES;NU_CNPJ_MANTENEDORA;TP_PFPJ;NIVEL_DEP;NO_RAZAO_SOCIAL;NO_FANTASIA;NO_LOGRADOURO;NU_ENDERECO;NO_COMPLEMENTO;NO_BAIRRO;CO_CEP;CO_ATIVIDADE;CO_CLIENTELA;TP_UNIDADE;CO_MUNICIPIO_GESTOR;NU_LATITUDE;NU_LONGITUDE;CO_NATUREZA_JUR;CO_TIPO_ESTABELECIMENTO;CO_ATIVIDADE_PRINCIPAL;STAFF_ACS_ENDEMIAS;STAFF_ADMIN_GESTAO_APOIO;STAFF_DIAG_LAB_IMAGEM;STAFF_ENFERMAGEM;STAFF_FARMACIA;STAFF_MEDICOS;STAFF_ODONTOLOGIA;STAFF_OUTROS;STAFF_OUTROS_SUPERIOR_SAUDE;STAFF_SERVICOS_GERAIS;STAFF_TRANSPORTE_URGENCIA
4,31141E+12;5188105;;1;1;ADRIANA SASSI NUNES DE SOUZA;ADRIANA SASSI NUNES DE SOUZA;AV BENJAMIN CONSTANT;1010;607;CENTRO;95900104;4;3.0;22;431140;-29,4599278;-51,9685306;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;5188199;;1;1;MARCO ANTONIO ENGSTER;MARCO ANTONIO ENGSTER;RUA BENTO GONCALVES;801;401;CENTRO;95900174;4;3.0;22;431140;-29,4625514;-51,9642016;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;6682219;;3;1;CRON CENTRO REGIONAL DE ONCOLOGIA LTDA;CRON LAJEADO;SALDANHA MARINHO;205;SALA 7;CENTRO;95900020;4;3.0;36;431140;-29,467;-51,961;2062;;;0;0;0;0;0;0;0;0;0;0;0
4,31141E+12;6688489;;1;1;BIANCA SOARES REIS;BIANCA SOARES REIS;BENJAMIN CONSTANT;1194;604;CENTRO;95900056;4;3.0;22;431140;-29,46026321;-51,96591139;4000;Ambulatório;1.0;0;0;0;0;0;0;0;0;0;0;0
4,31141E+12;6779786;;1;1;CAMILA BRESCIANI;CAMILA BRESCIANI;BENTO GONCALVES;801;608;CENTRO;95900174;4;3.0;22;431140;-29,46347666;-51,9635725;4000;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,31141E+12;6774008;;3;1;FISIATRIA DO VALE S S;FISIATRIA DO VALE;AV BENJAMIN CONSTANT;1025;SALA 107;CENTRO;95900010;4;3.0;22;431140;-29,4599278;-51,9685306;2062;Ambulatório;1.0;0;0;0;0;0;2;0;0;0;0;0
4,31141E+12;6526071;;1;1;MARCELA ELY BETTIO;MARCELA ELY BETTIO;AVENIDA BENJAMIN CONSTANT;1194;;SALA 602;95900056;4;3.0;22;431140;-29,46080502;-51,96825027;4000;Ambulatório;1.0;0;0;0;0;0;0;2;0;0;0;0
4,31141E+12;6531423;;3;1;GIANCARLO BALESTRO CIA LTDA;CLINICA GIANCARLO BALESTRO;JULIO DE CASTILHOS;910;SALA 703;CENTRO;95900022;4;3.0;36;431140;;;2062;;;0;0;0;0;0;0;0;0;0;0;0
4,31141E+12;6538185;;1;1;FERNANDA DREBES BAASCH;FERNANDA DREBES BAASCH;RUA PINHEIRO MACHADO;730;102;CENTRO;95900078;4;3.0;22;431140;-29,4623728;-51,9689411;4000;Ambulatório;1.0;0;0;0;0;0;0;0;0;1;0;0
4,31141E+12;5039517;;1;1;FRANCISCO RUSCHEL HEISSLER;FRANCISCO RUSCHEL HEISSLER;RUA TIRADENTES;493;;CENTRO;95900076;4;3.0;22;431140;-29,4594036;-51,964211;4000;Ambulatório;1.0;0;0;0;0;0;0;0;0;1;0;0
4,31141E+12;7267282;;1;1;VINICIUS DIEHL;VINICIUS DIEHL;BENTO GONCALES;801;606;CENTRO;95900174;4;3.0;22;431140;-29,4630096;-51,96419477;4000;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,31141E+12;7268009;;1;1;LARISSA BERGESCH GIOVANELLA;LARISSA BERGESCH GIOVANELLA;RUA GERMANO BERNER;353;;FLORESTAL;95900606;4;3.0;22;431140;-29,4605371;-51,9709056;4000;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,31141E+12;6617530;;3;1;ANGIOCOR VALE DO TAQUARI LTDA;ANGIOCOR;JULIO DE CASTILHOS;966;SALA 06;CENTRO;95900022;4;3.0;36;431140;-29,46213151;-51,9659543;2062;Ambulatório;1.0;0;2;0;0;0;6;0;0;0;0;0
4,31141E+12;6634427;;1;1;SAMANTA NICARETTA MUNHOZ;SAMANTA NICARETTA MUNHOZ;AV BEJAMIN CONSTANT;1194;602;CENTRO;95900056;4;3.0;22;431140;-29,46158971;-51,96797132;4000;Ambulatório;1.0;0;0;0;0;0;0;0;0;1;0;0
4,31141E+12;5919169;;3;1;ODONTOLOGIA E RADIOLOGIA J G LTDA;RADICEF;AV BENJAMIN CONSTANT;1194;703;CENTRO;95900056;4;3.0;22;431140;-29,46089844;-51,96840048;2062;Ambulatório;1.0;0;0;0;0;0;0;0;0;0;0;0
4,31141E+12;5494281;;1;1;GRASIELA GRECHI;GRASIELA GRECHI;AV BENJAMIN CONSTANT;1058;106;CENTRO;95900104;4;3.0;22;431140;-29,4599278;-51,9685306;4000;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,3114E+12;3586065;;1;1;SABRINA CATTO;SABRINA CATTO;RUA BENJAMIN CONSTANT;1419;206;CENTRO;95900054;4;1.0;22;431140;-29,4590488;-51,96863651;4000;Ambulatório;1.0;0;0;0;0;0;0;0;0;1;0;0
4,31141E+12;5977843;;1;1;JULIANA KRATOCHVIL;JULIANA KRATOCHVIL;AV BENJAMIN CONSTANT;1194;SALA 803;CENTRO;95900056;4;3.0;22;431140;-29,4599278;-51,9685306;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;5977878;;1;1;PATRICIA FASSINA;PATRICIA FASSINA;RUA BENTO GONCALVES;1100;1;CENTRO;95900026;4;3.0;22;431140;-29,4625514;-51,9642016;4000;Ambulatório;1.0;0;0;0;0;0;0;0;0;1;0;0
4,31141E+12;5977851;;1;1;GAB SERVICO DE PSICOLOGIA LTDA;GABRIELA AZAMBUJA BAMPI;RUA TIRADENTES;631;;CENTRO;95900076;4;3.0;22;431140;-29,4594036;-51,964211;4000;Ambulatório;1.0;0;0;0;0;0;0;0;0;1;0;0
4,31141E+12;5977894;;3;1;MOVE SAUDE INTEGRADA LTDA;MOVE SAUDE INTEGRADA LTDA;RUA TIRADENTES;631;;CENTRO;95900076;4;3.0;22;431140;-29,4594036;-51,964211;2062;Ambulatório;1.0;0;0;0;1;0;0;0;0;1;0;0
4,31141E+12;6278728;;1;1;DIEGO FABRIS FERREIRA DA SILVA;DIEGO FABRIS FERREIRA DA SILVA;RUA BENJAMIN CONSTANT;1010;403;CENTRO;95900104;4;3.0;22;431140;-29,467;-51,961;4000;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,31141E+12;6265472;;1;1;DANIELA CECILIA BOLSI;DANIELA CECILIA BOLSI;RUA JULIO DE CASTILHOS;1001;301;CENTRO;95900022;4;3.0;22;431140;-29,4695691;-51,9620939;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;6265499;;1;1;ELIS CRISTINA MARKUS;ELIS CRISTINA MARKUS;RUA JULIO DE CASTILHOS;966;205;CENTRO;95900022;4;3.0;22;431140;-29,4695691;-51,9620939;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;6265510;;1;1;JOAO PAULO WEIAND;JOAO PAULO WEIAND;AV BENJAMIN CONSTANT;1010;504 507;CENTRO;95900104;4;3.0;22;431140;-29,4599278;-51,9685306;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;6271286;;1;1;DANIELA SILVA DA ROCHA;DANIELA SILVA DA ROCHA;RUA PINHEIRO MACHADO;549;;CENTRO;95900078;4;3.0;22;431140;-29,4623728;-51,9689411;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;6275451;;1;1;DOUGLAS COLTRO;DOUGLAS COLTRO;RUA BENTO GONCALVES;801;SALA 305;CENTRO;95900174;4;1.0;22;431140;-29,4625514;-51,9642016;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;6634400;;1;1;LUCIANO CONSTANTE SARMENTO;LUCIANO CONSTANTE SARMENTO;AVENIDA BENJAMIN CONSTANT;852;SALA 703;CENTRO;95900104;4;3.0;22;431140;-29,46454156;-51,96642637;4000;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,31141E+12;7882556;;3;1;MARCELO N TEIXEIRA CIA LTDA ME;MARCELO N TEIXEIRA CIA LTDA;FIALHO DE VARGAS;190;SALA 101;CENTRO;95900022;4;3.0;22;431140;-29,4615757;-51,96382999;2062;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;7307349;;3;1;NUTRIMED ASSESSORIA EM MEDICINA S S LTDA ME;NUTRIMED;RUA QUINZE DE NOVEMBRO;403;;CENTRO;95900064;4;3.0;22;431140;-29,4602812;-51,9724612;2240;;;0;0;0;0;0;0;0;0;0;0;0
4,31141E+12;5421470;;1;1;ALEXANDRE EMILIO MOI;ALEXANDRE EMILIO MOI;RUA ALBERTO TORRES;517;SALA 701;CENTRO;95900188;4;3.0;22;431140;-29,46336457;-51,96367979;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;6288936;;1;1;RAFAEL RUWER MONTEIRO;GAUCHA SERVICOS MEDICOS;JULIO DE CASTILHOS;810;502;CENTRO;95900022;4;1.0;22;431140;-29,46357942;-51,96510673;4000;Ambulatório;1.0;0;0;0;0;0;2;0;0;0;0;0
4,31141E+12;6288952;;1;1;HELIO MALLMANN;HELIO MALLMANN;RUA BENTO GONCALVES;801;706;CENTRO;95900174;4;1.0;22;431140;-29,4625514;-51,9642016;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;6288979;;1;1;JUSSARA MARILU BOHN;JUSSARA MARILU BOHN;AV BENJAMIN CONSTANT;1010;307;CENTRO;95900104;4;3.0;22;431140;-29,4599278;-51,9685306;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;6288995;;1;1;MARCELO EMILIO ARNDT;MARCELO EMILIO ARNDT;RUA JULIO DE CASTILHOS;1001;301;CENTRO;95900022;4;1.0;22;431140;-29,4695691;-51,9620939;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;6289010;;3;1;UROLOGIA CLINICA E CIRURGICA S S ME;UROLOGIA CLINICA E CIRURGICA;BENJAMIN CONSTANT;760;SALA 505;CENTRO;95900106;4;2.0;22;431140;-29,46448551;-51,9665122;2240;Ambulatório;1.0;0;0;0;0;0;2;0;0;0;0;0
4,31141E+12;6563406;;1;1;DANIELA TROMBINI SIVINSKI;DANIELA TROMBINI SIVINSKI;BENTO GONCALVES;801;403;CENTRO;95900174;4;3.0;22;431140;-29,467;-51,961;4000;Ambulatório;1.0;0;0;0;0;0;0;2;0;0;0;0
4,31141E+12;6206948;;1;1;ALINE COSTA MATHIAS;ALINE COSTA MATHIAS;OSCAR CHAVES GARCIA;100;;FLORESTAL;95900058;4;3.0;22;431140;-29,4586048;-51,9713295;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;6207006;;1;1;CECILE MACIEL DA ROCHA;CECILE MACIEL DA ROCHA;RUA BENTO GONCALVES;503;;CENTRO;95900174;4;3.0;22;431140;-29,46577459;-51,96243525;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;6216722;;1;1;MARCIO DE CASTRO FRANK;MARCIO DE CASTRO FRANK;RUIA FIALHO DE VARGAS;323;601;CENTRO;95900016;4;3.0;22;431140;-29,467;-51,961;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;6216757;;1;1;PATRICIA KRAUSPENHAR BISOGNO JUNG;PATRICIA KRAUSPENHAR BISOGNO JUNG;AV BENJAMIN CONSTANT;1058;205;CENTRO;95900104;4;3.0;22;431140;-29,4599278;-51,9685306;4000;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,31141E+12;6216773;;1;1;SERGIO LUIZ KNIPHOFF;SERGIO LUIZ KNIPHOFF;AV BENJAMIN CONSTANT;1025;107;CENTRO;95900010;4;3.0;22;431140;-29,4623557;-51,9667697;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;6216803;;1;1;THAIS DREYER FERNANDES;THAIS DREYER FERNANDES;AV BENJAMIN CONSTANT;1025;107;CENTRO;95900010;4;3.0;22;431140;-29,4617018;-51,96715593;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;5092353;8,7298E+13;3;3;MUNICIPIO DE LAJEADO;Unidade Básica de Saúde UNIVERSITARIO;RUA ALBERTO MULLER;1151;PREDIO 16 SUBSOLO;CARNEIROS;95913528;4;1.0;1;431140;-29,43916777;-51,94976449;1244;Unidade Básica de Saúde;12.0;0;0;0;0;0;0;0;0;0;0;0
4,3114E+12;2251787;;3;1;LABORATORIO HERMANN LTDA;LABORATORIO HERMANN;BENTO GONCALVES;1008;SALA 301;CENTRO;95900026;4;3.0;39;431140;-29,46194468;-51,96505308;2062;Unidade de Apoio Diagnóstico;2.0;0;10;4;0;3;0;0;0;6;1;0
4,3114E+12;622885;;3;1;ALEXANDRE REIS SCHMITZ SERVICOS MEDICOS LTDA;ALEXANDRE REIS SCHMITZ SERVICOS MEDICOS;RUA PEDRO ALBINO MULLER;428;407;AMERICANO;95900566;4;2.0;22;431140;-29,45718045;-51,96818054;2062;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;9687548;8,7298E+13;3;3;MUNICIPIO DE LAJEADO;UNIDADE BASICA UNIVERSITARIO NOVO;ALBERTO MULLER;1151;PREDIO 16 SUBSOLO;CARNEIROS;95913528;1;2.0;1;431140;-29,44767;-51,95091248;1244;Unidade Básica de Saúde;12.0;2;5;0;9;0;35;2;0;0;0;0
4,31141E+12;9938303;;3;1;MARIANE SCHWINGEL;MARIANE SCHWINGEL;RUA GUILHERME KREUTZ;78;;FLORESTAL;95900620;4;1.0;22;431140;-29,45552226;-51,97234333;2135;Ambulatório;1.0;0;0;0;0;0;0;0;0;1;0;0
4,3114E+12;553565;;3;1;RAD TRUCK SERVICOS DE RADIOLOGIA LTDA;RAD TRUCK SERVICOS DE RADIOLOGIA;FIALHO DE VARGAS;320;SALA 804;CENTRO;95900016;4;1.0;39;431140;-29,46211283;-51,96485996;2062;Unidade de Apoio Diagnóstico;2.0;0;0;0;0;0;1;0;0;0;0;0
4,3114E+12;534277;;3;1;CLINICA MEDICA FURST LTDA;CLINICA MEDICA FURST;AVENIDA BENJAMIN CONSTANT;1126;SALA 701;CENTRO;95900104;4;1.0;22;431140;-29,46119737;-51,96794987;2062;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;5092345;;1;1;GUILHERME MARIANTE NETO;GUILHERME MARIANTE NETO;JULIO DE CASTILHOS;1001;501;CENTRO;95900022;4;3.0;22;431140;-29,46211283;-51,96537495;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;5092361;;1;1;ELTON VAZ FAGUNDES;ELTON VAZ FAGUNDES;AV BENJAMIN CONSTANT;1010;502;CENTRO;95900104;4;3.0;22;431140;-29,4599278;-51,9685306;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;9124713;;3;1;BD SERVICOS MEDICOS SS;BD SERVICOS MEDICO SS;RUA ALBINO KORNDORFER;563;;MONTANHA;95905022;4;3.0;22;431140;-29,45105201;-51,98934317;2232;Ambulatório;1.0;0;0;0;0;0;2;0;0;0;0;0
4,31141E+12;9319891;;1;1;LUIS FERNANDO HEINEN SCAGLIONI;LUIS FERNANDO HEINEN SCAGLIONI;PINHEIRO MACHADO;537;SALA 302;CENTRO;95900078;4;1.0;22;431140;-29,467;-51,961;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;9261419;;1;1;CAMILA SIMEONI;CAMILA SIMEONI;PINHEIRO MACHADO;733;;CENTRO;95900078;1;;22;431140;-29,46261726;-51,96996689;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3114E+12;49352;;3;1;RIBAR SERVICOS MEDICOS LTDA;RIBAR SERVICOS MEDICOS;RUA ZELIA MARIA DUTRA ABICHEQUER;265;;FLORESTAL;95900708;4;1.0;22;431140;-29,45697493;-51,97586775;2062;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3114E+12;2904071;;3;1;HERINGER SERVICOS MEDICOS LTDA;HERINGER MEDICINA;ALFREDO BILDHAUER;405;CASA 02;UNIVERSITARIO;95914220;4;1.0;22;431140;-29,437061;-51,9527208;2062;Ambulatório;1.0;0;0;0;0;0;0;0;0;0;0;0
4,31141E+12;9316876;;1;1;CRISTINA PRETTO;CRISTINA PRETTO;CORONEL FRANCISCO OSCAR CARNAL;333;301;CENTRO;95900180;4;1.0;22;431140;-29,467;-51,961;4000;Ambulatório;1.0;0;0;0;0;0;0;0;0;1;0;0
4,31141E+12;9316884;;3;1;FERNANDO FACHINI EIRELI ME;FERNANDO FACHINI EIRELI;BENJAMIN CONSTANT;648;;CENTRO;95900106;4;1.0;36;431140;-29,467;-51,961;2305;;;0;0;0;0;0;0;0;0;0;0;0
4,3114E+12;2857804;;3;1;AGERE FISIOTERAPIA LTDA;AGERE FISIOTERAPIA LTDA;DONA THERESA CHRISTINA;567;AP 301;FLORESTAL;95900628;4;3.0;39;431140;-29,4525281;-51,97011709;2062;Ambulatório;1.0;0;0;0;0;0;0;0;0;1;0;0
4,3114E+12;854816;;3;1;TSG GINECOLOGIA E OBSTETRICIA EIRELI;TSG GINECOLOGIA E OBSTETRICIA;AVENIDA BENJAMIN CONSTANT;980;SALA 1002;CENTRO;95900104;4;3.0;22;431140;-29,46269199;-51,96741343;2062;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;9606025;;3;1;RM PSIQUIATRIA SAUDE SOCIEDADE SIMPLES LTDA;RM CLINICA DE PSIQUIATRIA SAUDE;AVENIDA BENJAMIN CONSTANT;1194;SALA 404;CENTRO;95900056;4;1.0;22;431140;-29,46087976;-51,96820736;2240;Ambulatório;1.0;0;0;0;0;0;3;0;0;7;0;0
4,31141E+12;9640789;;3;1;KIELING E KERN DIAGNOSTICOS POR IMAGEM LTDA;ESPACO RAD;RUA OLAVO BILAC;162;;AMERICANO;95900568;4;1.0;39;431140;-29,45652652;-51,96867943;2062;Unidade de Apoio Diagnóstico;2.0;0;0;1;0;0;1;0;0;0;0;0
4,31141E+12;7535619;;1;1;ADRIANA NEME NOGUEIRA RAMOS;FISIOTERAPEUTA ADRIANA NEME NOGUEIRA RAMOS;RUA FRANCISCO OSCAR KARNAL;240;SALA 406;CENTRO;95900180;4;3.0;22;431140;-29,467;-51,961;4000;Ambulatório;1.0;0;0;0;0;0;0;0;0;1;0;0
4,31141E+12;7536496;;1;1;FRANCISCO COSME COSTA;FRANCISCO COSME COSTA;AV BENJAMIN CONSTANT;1058;SALA 103;CENTRO;95900104;4;3.0;22;431140;-29,4599278;-51,9685306;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3114E+12;2865831;;1;1;ANDRIELA VIECELI MATTJE;ANDRIELA VIECELI MATTJE;AVENIDA BENJAMIN CONSTANT;760;SALA 406;CENTRO;95900106;4;3.0;22;431140;-29,4645042;-51,96631908;4000;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,3114E+12;156078;;3;1;AME SERVICOS DE IMUNIZACAO HUMANA LTDA;AME VACINAS;RUA 17 DE DEZEMBRO;661;;HIDRAULICA;95900210;4;1.0;85;431140;-29,46025387;-51,9572103;2062;Centro de Imunização;17.0;0;0;0;2;0;0;0;0;0;0;0
4,3114E+12;2955318;;1;1;ARTHUR FERRONATO DALL AGNOL;ARTHUR FERRONATO DALL AGNOL;AVENIDA ALBERTO MULLER;586;;ALTO DO PARQUE;95913265;4;1.0;22;431140;-29,44968801;-51,95353031;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3114E+12;762776;;3;1;FUNDACAO DO VALE DO TAQUARI DE EDUCACAO E DESENVOLVIMENTO SO;SAUDE UNIVATES LABORATORIOS DE APOIO AO DIAGNOSTICO;JULIO DE CASTILHOS;940;ANDAR 13;CENTRO;95900022;4;3.0;39;431140;-29,4625799;-51,96568608;3069;Unidade de Apoio Diagnóstico;2.0;0;14;17;6;2;2;0;0;11;0;0
4,3114E+12;827371;;3;1;COMERCIO DE MEDICAMENTOS BRAIR LTDA;SAO JOAO FARMACIAS;RUA PEDRO THEOBALDO BREIDENBACH;1585;;CONVENTOS;95906380;4;1.0;43;431140;-29,43246825;-52,02351451;2062;Farmácia;8.0;0;0;0;0;1;0;0;0;0;0;0
4,3114E+12;820490;;3;1;KIPPER CORBELLINI SOCIEDADE MEDICA LTDA;KIPPER CORBELLINI SOCIEDADE MEDICA;AVENIDA PIRAI;300;SALA 701;SAO CRISTOVAO;95913148;4;3.0;22;431140;-29,44703469;-51,96591139;2062;Ambulatório;1.0;0;0;0;0;0;2;0;0;0;0;0
4,31141E+12;5188172;;1;1;ALESSANDRO ROSSOL;ALESSANDRO ROSSOL;RUA BENTO GONCALVES;801;701;CENTRO;95900174;4;3.0;22;431140;-29,4625514;-51,9642016;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;9560904;;3;1;CLINICA RHM LTDA;CLINICA RAD;BENTO GONCALVES;801;SALA 706;CENTRO;95900174;4;1.0;22;431140;-29,4634393;-51,96355104;2062;Ambulatório;1.0;0;1;0;0;0;2;0;0;0;0;0
4,3114E+12;4045114;;3;1;CLINICA MEDICA ROBERTO PIEROBOM LIMA LTDA;CLINICA MEDICA ROBERTO PIEROBOM LIMA;RUA BENTO GONCALVES;801;SALA 802;CENTRO;95900174;4;1.0;22;431140;-29,467;-51,961;2240;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;6794025;;1;1;RENATO CRAMER PEIXOTO JUNIOR;RENATO CRAMER PEIXOTO JUNIOR;AVENIDA PIRAI;300;SALA 107;SAO CRISTOVAO;95913148;4;3.0;22;431140;-29,45985218;-51,97217703;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;7620446;8,7298E+13;3;3;MUNICIPIO DE LAJEADO;EQUIPE DE SAUDE PRISIONAL DE LAJEADO;AVENIDA BENJAMIN CONSTANT;2802;;FLORESTAL;95900702;4;1.0;1;431140;-29,4518321;-51,97783917;1244;Unidade Básica de Saúde;12.0;0;1;0;3;0;3;3;1;2;0;0
4,31141E+12;9872663;;3;1;CAUE ATTAB SERVICOS MEDICOS LTDA;CLINICA CAUE ATTAB;AVENIDA ALBERTO MULLER;1689;SALA 404;CARNEIROS;95913528;4;1.0;22;431140;-29,44281167;-51,94820881;2062;Ambulatório;1.0;0;0;0;0;0;1;0;0;1;0;0
4,3114E+12;86509;;3;1;FELIPE LOPES SERVICOS MEDICOS LTDA;FELIPE LOPES SERVICOS MEDICOS;RUA TIRADENTES;121;APT 701;CENTRO;95900028;4;1.0;39;431140;-29,45996895;-51,9661206;2062;Unidade de Apoio Diagnóstico;2.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;9668918;;3;1;ATKINSON PROFISSIONAIS DA SAUDE SS LTDA;ATKINSON PROFISSIONAIS DA SAUDE SS LTDA;AVENIDA ALBERTO MULLER;586;;ALTO DO PARQUE;95913265;4;1.0;22;431140;-29,44931431;-51,95327282;2240;Ambulatório;1.0;0;0;0;0;0;0;0;0;0;0;0
4,31141E+12;7643772;;3;1;JOAO HENRIQUE ARDENGHI FELDENS CIA LTDA ME;ECORAD;SIDONIA MARIA PREDIGER;93;SALA 4;SAO CRISTOVAO;95913164;4;3.0;36;431140;-29,467;-51,961;2062;Unidade de Apoio Diagnóstico;2.0;0;0;0;0;0;0;0;0;0;0;0
4,31141E+12;7644248;;3;1;FABIANE KREIN FISIOTERAPIA EIRELI ME;FISIOTERAPIA FABIANE KREIN;GENERAL FLORES DA CUNHA;453;;FLORESTAL;95900626;4;2.0;39;431140;-29,467;-51,961;2062;Ambulatório;1.0;0;0;0;0;0;0;0;0;1;0;0
4,3114E+12;2865858;;3;1;LUIZ ARTUR CESAR PORTELLA SERVICOS MEDICOS LTDA;LUIZ ARTUR CESAR PORTELLA SERVICOS MEDICOS;RUA SAO PEDRO;602;APTO 602;MOINHOS;95900856;4;1.0;22;431140;-29,4622147;-51,9743186;2062;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3114E+12;49883;;3;1;CLINICA UROLOGICA ERNANY BENDER SS LTDA;CLINICA UROLOGICA ERNANY BENDER;RUA SANTOS FILHO;401;SALA 302;CENTRO;95900010;4;1.0;36;431140;-29,464663;-51,96576118;2062;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3114E+12;874345;;3;1;COMERCIO DE MEDICAMENTOS BRAIR LTDA;SAO JOAO FARMACIAS;AVENIDA BENJAMIN CONSTANT;1991;;FLORESTAL;95900700;4;1.0;43;431140;-29,45686283;-51,9729495;2062;Farmácia;8.0;0;0;0;0;1;0;0;0;0;0;0
4,3114E+12;936901;;3;1;CLINICA SAUDE ANDRADE E ROBERTI LTDA;CLINICA VIDA CARD;AVENIDA BENJAMIN CONSTANT;1968;SALA 01;FLORESTAL;95900702;4;1.0;22;431140;-29,45700763;-51,97324455;2062;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3114E+12;4016246;;3;1;G ADAMI CONSULTORIA EMPRESARIAL E SAUDE OCUPACIONAL LTDA;QUALITY SAUDE OCUPACIONAL;FIALHO DE VARGAS;320;SALA 404;CENTRO;95900016;4;1.0;22;431140;-29,46224361;-51,96479559;2062;Ambulatório;1.0;0;1;0;0;0;1;0;0;0;0;0
4,31141E+12;9459448;;3;1;GOMED PRESTACAO DE SERVICOS MEDICOS LTDA;GOMED PRESTACAO DE SERVICOS MEDICOS;RUY DE MORAES AZAMBUJA;1033;;MONTANHA;95905261;4;1.0;22;431140;-29,44959459;-51,98919296;2062;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3114E+12;695025;;1;1;MARCOS ANNES HENRIQUES;CONSULTORIO DR MARCOS ANNES HENRIQUES;JOAO ABOTT;1234;;CENTRO;95900080;4;1.0;22;431140;-29,46205678;-51,96773529;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3114E+12;716456;;1;1;ALIENE NATALI FABRIN DE CARLI BRUNETTO;ALIENE NATALI FABRIN DE CARLI BRUNETTO;AVENIDA BENJAMIN CONSTANT;980;SALA 601;CENTRO;95900104;4;1.0;22;431140;-29,46258924;-51,96723104;4000;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,31141E+12;9969926;;3;1;CLINICA DE SAUDE MENTAL LAJEADO RS Hospital DIA LTDA;RESTING MIND Hospital DIA;RUA DEZESSETE DE DEZEMBRO;661;;HIDRAULICA;95900210;4;1.0;62;431140;-29,46012776;-51,95731223;2062;Unidade de Atenção Psicossocial;11.0;0;0;0;0;0;0;0;0;0;0;0
